experiment_id,timestep,episode,mean_reward_50,mean_ep_length_50,timestamp
11,61,1,4.0,310.0,2026-03-20T19:53:41
11,107,2,3.0,288.0,2026-03-20T19:53:41
11,132,3,2.0,249.0,2026-03-20T19:53:41
11,166,4,1.75,240.2,2026-03-20T19:53:41
11,205,5,1.8,234.2,2026-03-20T19:53:41
11,246,6,1.833,233.8,2026-03-20T19:53:41
11,282,7,1.714,230.4,2026-03-20T19:53:42
11,316,8,1.625,228.6,2026-03-20T19:53:42
11,339,9,1.444,220.1,2026-03-20T19:53:42
11,371,10,1.4,218.3,2026-03-20T19:53:42
11,414,11,1.455,220.2,2026-03-20T19:53:42
11,456,12,1.5,222.2,2026-03-20T19:53:42
11,481,13,1.385,217.5,2026-03-20T19:53:43
11,546,14,1.571,225.1,2026-03-20T19:53:43
11,582,15,1.533,224.7,2026-03-20T19:53:43
11,625,16,1.562,226.0,2026-03-20T19:53:43
11,668,17,1.588,226.0,2026-03-20T19:53:43
11,693,18,1.5,222.8,2026-03-20T19:53:43
11,780,19,1.737,232.5,2026-03-20T19:53:44
11,823,20,1.75,232.7,2026-03-20T19:53:44
11,880,21,1.857,235.7,2026-03-20T19:53:44
11,914,22,1.818,234.8,2026-03-20T19:53:44
11,953,23,1.826,234.7,2026-03-20T19:53:45
11,992,24,1.833,234.6,2026-03-20T19:53:45
11,1017,25,1.76,231.4,2026-03-20T19:53:45
11,1063,26,1.769,232.3,2026-03-20T19:53:45
11,1099,27,1.741,231.3,2026-03-20T19:53:45
11,1154,28,1.786,232.8,2026-03-20T19:53:46
11,1195,29,1.793,232.3,2026-03-20T19:53:46
11,1254,30,1.833,234.8,2026-03-20T19:53:46
11,1279,31,1.774,232.3,2026-03-20T19:53:46
11,1333,32,1.812,233.8,2026-03-20T19:53:46
11,1374,33,1.818,233.4,2026-03-20T19:53:47
11,1404,34,1.794,232.5,2026-03-20T19:53:47
11,1429,35,1.743,231.0,2026-03-20T19:53:47
11,1452,36,1.694,229.0,2026-03-20T19:53:47
11,1475,37,1.649,226.9,2026-03-20T19:53:47
11,1522,38,1.684,227.9,2026-03-20T19:53:47
11,1564,39,1.692,228.5,2026-03-20T19:53:48
11,1600,40,1.675,227.9,2026-03-20T19:53:48
11,1655,41,1.707,229.3,2026-03-20T19:53:48
11,1701,42,1.714,229.9,2026-03-20T19:53:48
