experiment_id,timestep,episode,mean_reward_50,mean_ep_length_50,timestamp
18,61,1,4.0,310.0,2026-03-20T21:39:31
18,107,2,3.0,288.0,2026-03-20T21:39:31
18,132,3,2.0,249.0,2026-03-20T21:39:31
18,166,4,1.75,240.2,2026-03-20T21:39:32
18,205,5,1.8,234.2,2026-03-20T21:39:32
18,246,6,1.833,233.8,2026-03-20T21:39:32
18,282,7,1.714,230.4,2026-03-20T21:39:32
18,316,8,1.625,228.6,2026-03-20T21:39:32
18,339,9,1.444,220.1,2026-03-20T21:39:32
18,371,10,1.4,218.3,2026-03-20T21:39:32
18,414,11,1.455,220.2,2026-03-20T21:39:33
18,456,12,1.5,222.2,2026-03-20T21:39:33
18,481,13,1.385,217.5,2026-03-20T21:39:33
18,546,14,1.571,225.1,2026-03-20T21:39:33
18,582,15,1.533,224.7,2026-03-20T21:39:33
18,625,16,1.562,226.0,2026-03-20T21:39:33
18,668,17,1.588,226.0,2026-03-20T21:39:34
18,693,18,1.5,222.8,2026-03-20T21:39:34
18,780,19,1.737,232.5,2026-03-20T21:39:34
18,823,20,1.75,232.7,2026-03-20T21:39:34
18,880,21,1.857,235.7,2026-03-20T21:39:35
18,914,22,1.818,234.8,2026-03-20T21:39:35
18,953,23,1.826,234.7,2026-03-20T21:39:35
18,992,24,1.833,234.6,2026-03-20T21:39:35
18,1017,25,1.76,231.4,2026-03-20T21:39:35
18,1063,26,1.769,232.3,2026-03-20T21:39:35
18,1099,27,1.741,231.3,2026-03-20T21:39:35
18,1154,28,1.786,232.8,2026-03-20T21:39:36
18,1195,29,1.793,232.3,2026-03-20T21:39:36
18,1254,30,1.833,234.8,2026-03-20T21:39:36
18,1279,31,1.774,232.3,2026-03-20T21:39:36
18,1333,32,1.812,233.8,2026-03-20T21:39:36
18,1374,33,1.818,233.4,2026-03-20T21:39:37
18,1404,34,1.794,232.5,2026-03-20T21:39:37
18,1429,35,1.743,231.0,2026-03-20T21:39:37
18,1452,36,1.694,229.0,2026-03-20T21:39:37
18,1475,37,1.649,226.9,2026-03-20T21:39:37
18,1522,38,1.684,227.9,2026-03-20T21:39:37
18,1564,39,1.692,228.5,2026-03-20T21:39:37
18,1600,40,1.675,227.9,2026-03-20T21:39:38
18,1655,41,1.707,229.3,2026-03-20T21:39:38
18,1701,42,1.714,229.9,2026-03-20T21:39:38
18,1756,43,1.744,231.0,2026-03-20T21:39:38
18,1795,44,1.75,231.1,2026-03-20T21:39:38
18,1820,45,1.711,230.0,2026-03-20T21:39:39
18,1869,46,1.739,230.8,2026-03-20T21:39:39
18,1937,47,1.787,232.9,2026-03-20T21:39:39
18,1969,48,1.771,232.1,2026-03-20T21:39:39
18,2014,49,1.776,232.3,2026-03-20T21:39:39
18,2039,50,1.74,230.7,2026-03-20T21:39:39
18,2073,51,1.68,228.8,2026-03-20T21:39:40
18,2142,52,1.74,230.7,2026-03-20T21:39:40
18,2190,53,1.8,232.5,2026-03-20T21:39:40
18,2235,54,1.82,232.9,2026-03-20T21:39:40
18,2269,55,1.8,232.5,2026-03-20T21:39:40
18,2310,56,1.8,232.5,2026-03-20T21:39:41
18,2356,57,1.82,233.3,2026-03-20T21:39:41
18,2427,58,1.9,236.1,2026-03-20T21:39:41
18,2452,59,1.9,236.1,2026-03-20T21:39:41
18,2493,60,1.92,237.0,2026-03-20T21:39:41
18,2578,61,2.04,240.4,2026-03-20T21:39:42
18,2630,62,2.06,241.0,2026-03-20T21:39:42
18,2683,63,2.12,243.5,2026-03-20T21:39:42
18,2717,64,2.06,241.0,2026-03-20T21:39:42
18,2742,65,2.04,239.7,2026-03-20T21:39:42
18,2797,66,2.06,240.8,2026-03-20T21:39:43
18,2831,67,2.04,240.3,2026-03-20T21:39:43
18,2852,68,2.04,240.2,2026-03-20T21:39:43
18,2886,69,1.94,236.2,2026-03-20T21:39:43
18,2911,70,1.9,234.8,2026-03-20T21:39:43
18,2964,71,1.88,234.8,2026-03-20T21:39:43
18,2998,72,1.88,234.8,2026-03-20T21:39:43
18,3051,73,1.9,235.8,2026-03-20T21:39:44
18,3094,74,1.9,236.2,2026-03-20T21:39:44
18,3168,75,2.0,240.6,2026-03-20T21:39:44
18,3216,76,2.02,240.7,2026-03-20T21:39:44
18,3257,77,2.04,241.2,2026-03-20T21:39:45
18,3316,78,2.04,241.9,2026-03-20T21:39:45
18,3353,79,2.02,241.8,2026-03-20T21:39:45
18,3394,80,2.0,240.2,2026-03-20T21:39:45
18,3465,81,2.1,244.2,2026-03-20T21:39:45
18,3497,82,2.06,242.8,2026-03-20T21:39:46
18,3533,83,2.04,242.8,2026-03-20T21:39:46
18,3625,84,2.16,247.4,2026-03-20T21:39:46
18,3684,85,2.22,249.6,2026-03-20T21:39:46
18,3723,86,2.26,250.7,2026-03-20T21:39:46
18,3767,87,2.3,252.8,2026-03-20T21:39:47
18,3813,88,2.28,252.7,2026-03-20T21:39:47
18,3847,89,2.26,251.6,2026-03-20T21:39:47
18,3890,90,2.28,252.1,2026-03-20T21:39:47
18,3938,91,2.26,251.6,2026-03-20T21:39:47
18,4004,92,2.3,253.1,2026-03-20T21:39:48
18,4043,93,2.28,251.9,2026-03-20T21:39:48
18,4068,94,2.24,250.5,2026-03-20T21:39:48
18,4121,95,2.3,252.6,2026-03-20T21:39:48
18,4195,96,2.34,254.5,2026-03-20T21:39:48
18,4240,97,2.3,252.8,2026-03-20T21:39:49
18,4293,98,2.34,254.7,2026-03-20T21:39:49
18,4327,99,2.32,254.1,2026-03-20T21:39:49
18,4390,100,2.4,257.7,2026-03-20T21:39:49
18,4447,101,2.46,259.4,2026-03-20T21:39:49
18,4479,102,2.38,256.5,2026-03-20T21:39:49
18,4540,103,2.4,257.4,2026-03-20T21:39:50
18,4589,104,2.42,258.0,2026-03-20T21:39:50
18,4614,105,2.4,257.8,2026-03-20T21:39:50
18,4639,106,2.36,256.7,2026-03-20T21:39:50
18,4696,107,2.38,257.7,2026-03-20T21:39:50
18,4749,108,2.34,256.5,2026-03-20T21:39:51
18,4783,109,2.36,257.5,2026-03-20T21:39:51
18,4851,110,2.4,259.4,2026-03-20T21:39:51
18,4911,111,2.32,257.2,2026-03-20T21:39:51
18,4945,112,2.28,255.8,2026-03-20T21:39:51
18,5005,113,2.3,256.3,2026-03-20T21:39:52
18,5052,114,2.32,257.4,2026-03-20T21:39:52
18,5093,115,2.36,259.0,2026-03-20T21:39:52
18,5125,116,2.32,256.8,2026-03-20T21:39:52
18,5190,117,2.38,259.6,2026-03-20T21:39:53
18,5226,118,2.4,260.5,2026-03-20T21:39:53
18,5262,119,2.4,260.3,2026-03-20T21:39:53
18,5324,120,2.48,263.5,2026-03-20T21:39:54
18,5365,121,2.46,262.1,2026-03-20T21:39:54
18,5390,122,2.44,261.1,2026-03-20T21:39:54
18,5429,123,2.42,259.8,2026-03-20T21:39:54
18,5485,124,2.44,260.8,2026-03-20T21:39:55
