experiment_id,timestep,episode,mean_reward_50,mean_ep_length_50,timestamp
2,61,1,4.0,310.0,2026-03-22T00:21:56
2,107,2,3.0,288.0,2026-03-22T00:21:56
2,132,3,2.0,249.0,2026-03-22T00:21:56
2,166,4,1.75,240.2,2026-03-22T00:21:57
2,205,5,1.8,234.2,2026-03-22T00:21:57
2,246,6,1.833,233.8,2026-03-22T00:21:57
2,282,7,1.714,230.4,2026-03-22T00:21:57
2,316,8,1.625,228.6,2026-03-22T00:21:57
2,339,9,1.444,220.1,2026-03-22T00:21:58
2,371,10,1.4,218.3,2026-03-22T00:21:58
2,414,11,1.455,220.2,2026-03-22T00:21:58
2,456,12,1.5,222.2,2026-03-22T00:21:58
2,481,13,1.385,217.5,2026-03-22T00:21:58
2,546,14,1.571,225.1,2026-03-22T00:21:59
2,582,15,1.533,224.7,2026-03-22T00:21:59
2,625,16,1.562,226.0,2026-03-22T00:21:59
2,668,17,1.588,226.0,2026-03-22T00:21:59
2,693,18,1.5,222.8,2026-03-22T00:21:59
2,780,19,1.737,232.5,2026-03-22T00:22:00
2,823,20,1.75,232.7,2026-03-22T00:22:00
2,880,21,1.857,235.7,2026-03-22T00:22:00
2,914,22,1.818,234.8,2026-03-22T00:22:01
2,953,23,1.826,234.7,2026-03-22T00:22:01
2,992,24,1.833,234.6,2026-03-22T00:22:01
2,1017,25,1.76,231.4,2026-03-22T00:22:01
2,1063,26,1.769,232.3,2026-03-22T00:22:01
2,1099,27,1.741,231.3,2026-03-22T00:22:02
2,1154,28,1.786,232.8,2026-03-22T00:22:02
2,1195,29,1.793,232.3,2026-03-22T00:22:02
2,1254,30,1.833,234.8,2026-03-22T00:22:02
2,1279,31,1.774,232.3,2026-03-22T00:22:02
2,1333,32,1.812,233.8,2026-03-22T00:22:03
2,1374,33,1.818,233.4,2026-03-22T00:22:03
2,1404,34,1.794,232.5,2026-03-22T00:22:03
2,1429,35,1.743,231.0,2026-03-22T00:22:03
2,1452,36,1.694,229.0,2026-03-22T00:22:03
2,1475,37,1.649,226.9,2026-03-22T00:22:03
2,1522,38,1.684,227.9,2026-03-22T00:22:04
2,1564,39,1.692,228.5,2026-03-22T00:22:04
2,1600,40,1.675,227.9,2026-03-22T00:22:04
2,1655,41,1.707,229.3,2026-03-22T00:22:04
2,1701,42,1.714,229.9,2026-03-22T00:22:05
2,1756,43,1.744,231.0,2026-03-22T00:22:05
2,1795,44,1.75,231.1,2026-03-22T00:22:05
2,1820,45,1.711,230.0,2026-03-22T00:22:05
2,1869,46,1.739,230.8,2026-03-22T00:22:05
2,1937,47,1.787,232.9,2026-03-22T00:22:06
