experiment_id,timestep,episode,mean_reward_50,mean_ep_length_50,timestamp
9,61,1,4.0,310.0,2026-03-22T02:17:59
9,107,2,3.0,288.0,2026-03-22T02:17:59
9,132,3,2.0,249.0,2026-03-22T02:17:59
9,166,4,1.75,240.2,2026-03-22T02:17:59
9,205,5,1.8,234.2,2026-03-22T02:18:00
9,246,6,1.833,233.8,2026-03-22T02:18:00
9,282,7,1.714,230.4,2026-03-22T02:18:00
9,316,8,1.625,228.6,2026-03-22T02:18:00
9,339,9,1.444,220.1,2026-03-22T02:18:00
9,371,10,1.4,218.3,2026-03-22T02:18:01
9,414,11,1.455,220.2,2026-03-22T02:18:01
9,456,12,1.5,222.2,2026-03-22T02:18:01
9,481,13,1.385,217.5,2026-03-22T02:18:01
9,546,14,1.571,225.1,2026-03-22T02:18:01
9,582,15,1.533,224.7,2026-03-22T02:18:02
9,625,16,1.562,226.0,2026-03-22T02:18:02
9,668,17,1.588,226.0,2026-03-22T02:18:02
9,693,18,1.5,222.8,2026-03-22T02:18:02
9,780,19,1.737,232.5,2026-03-22T02:18:02
9,823,20,1.75,232.7,2026-03-22T02:18:03
9,880,21,1.857,235.7,2026-03-22T02:18:03
9,914,22,1.818,234.8,2026-03-22T02:18:03
9,953,23,1.826,234.7,2026-03-22T02:18:03
9,992,24,1.833,234.6,2026-03-22T02:18:04
9,1017,25,1.76,231.4,2026-03-22T02:18:04
9,1063,26,1.769,232.3,2026-03-22T02:18:04
9,1099,27,1.741,231.3,2026-03-22T02:18:04
9,1154,28,1.786,232.8,2026-03-22T02:18:04
9,1195,29,1.793,232.3,2026-03-22T02:18:05
9,1254,30,1.833,234.8,2026-03-22T02:18:05
9,1279,31,1.774,232.3,2026-03-22T02:18:05
9,1333,32,1.812,233.8,2026-03-22T02:18:05
9,1374,33,1.818,233.4,2026-03-22T02:18:05
9,1404,34,1.794,232.5,2026-03-22T02:18:06
9,1429,35,1.743,231.0,2026-03-22T02:18:06
9,1452,36,1.694,229.0,2026-03-22T02:18:06
9,1475,37,1.649,226.9,2026-03-22T02:18:06
9,1522,38,1.684,227.9,2026-03-22T02:18:06
9,1564,39,1.692,228.5,2026-03-22T02:18:06
9,1600,40,1.675,227.9,2026-03-22T02:18:07
9,1655,41,1.707,229.3,2026-03-22T02:18:07
9,1701,42,1.714,229.9,2026-03-22T02:18:07
9,1756,43,1.744,231.0,2026-03-22T02:18:07
9,1795,44,1.75,231.1,2026-03-22T02:18:08
9,1820,45,1.711,230.0,2026-03-22T02:18:08
9,1869,46,1.739,230.8,2026-03-22T02:18:08
9,1937,47,1.787,232.9,2026-03-22T02:18:08
9,1969,48,1.771,232.1,2026-03-22T02:18:08
9,2014,49,1.776,232.3,2026-03-22T02:18:09
9,2039,50,1.74,230.7,2026-03-22T02:18:09
9,2073,51,1.68,228.8,2026-03-22T02:18:09
9,2142,52,1.74,230.7,2026-03-22T02:18:09
9,2190,53,1.8,232.5,2026-03-22T02:18:09
9,2235,54,1.82,232.9,2026-03-22T02:18:10
9,2269,55,1.8,232.5,2026-03-22T02:18:10
9,2310,56,1.8,232.5,2026-03-22T02:18:10
9,2356,57,1.82,233.3,2026-03-22T02:18:10
9,2427,58,1.9,236.1,2026-03-22T02:18:11
9,2452,59,1.9,236.1,2026-03-22T02:18:11
9,2493,60,1.92,237.0,2026-03-22T02:18:11
9,2578,61,2.04,240.4,2026-03-22T02:18:11
9,2630,62,2.06,241.0,2026-03-22T02:18:12
9,2683,63,2.12,243.5,2026-03-22T02:18:12
9,2717,64,2.06,241.0,2026-03-22T02:18:12
9,2742,65,2.04,239.7,2026-03-22T02:18:12
9,2797,66,2.06,240.8,2026-03-22T02:18:12
9,2831,67,2.04,240.3,2026-03-22T02:18:13
9,2852,68,2.04,240.2,2026-03-22T02:18:13
9,2886,69,1.94,236.2,2026-03-22T02:18:13
